"sid","material","instructions","material_order","tid","block_scheme","stimulus_location","pos_x","response_deadline"
63,"mixed deterministic","sequence revealed","regular first",32,"regular",2,-216,0.8
63,"mixed deterministic","sequence revealed","regular first",33,"regular",4,72,0.8
63,"mixed deterministic","sequence revealed","regular first",34,"regular",6,360,0.8
63,"mixed deterministic","sequence revealed","regular first",35,"regular",5,216,0.8
63,"mixed deterministic","sequence revealed","regular first",36,"regular",1,-360,0.8
63,"mixed deterministic","sequence revealed","regular first",37,"regular",3,-72,0.8
63,"mixed deterministic","sequence revealed","regular first",38,"regular",2,-216,0.8
63,"mixed deterministic","sequence revealed","regular first",39,"regular",4,72,0.8
63,"mixed deterministic","sequence revealed","regular first",40,"regular",6,360,0.8
63,"mixed deterministic","sequence revealed","regular first",41,"regular",5,216,0.8
63,"mixed deterministic","sequence revealed","regular first",42,"regular",1,-360,0.8
63,"mixed deterministic","sequence revealed","regular first",43,"regular",3,-72,0.8
63,"mixed deterministic","sequence revealed","regular first",44,"regular",2,-216,0.8
63,"mixed deterministic","sequence revealed","regular first",45,"regular",4,72,0.8
63,"mixed deterministic","sequence revealed","regular first",46,"regular",6,360,0.8
63,"mixed deterministic","sequence revealed","regular first",47,"regular",5,216,0.8
63,"mixed deterministic","sequence revealed","regular first",48,"regular",1,-360,0.8
63,"mixed deterministic","sequence revealed","regular first",49,"regular",3,-72,0.7
63,"mixed deterministic","sequence revealed","regular first",50,"regular",2,-216,0.7
63,"mixed deterministic","sequence revealed","regular first",51,"regular",4,72,0.7
63,"mixed deterministic","sequence revealed","regular first",52,"regular",6,360,0.7
63,"mixed deterministic","sequence revealed","regular first",53,"regular",5,216,0.7
63,"mixed deterministic","sequence revealed","regular first",54,"regular",1,-360,0.7
63,"mixed deterministic","sequence revealed","regular first",55,"regular",3,-72,0.7
63,"mixed deterministic","sequence revealed","regular first",56,"regular",2,-216,0.7
63,"mixed deterministic","sequence revealed","regular first",57,"regular",4,72,0.7
63,"mixed deterministic","sequence revealed","regular first",58,"regular",6,360,0.7
63,"mixed deterministic","sequence revealed","regular first",59,"regular",5,216,0.7
63,"mixed deterministic","sequence revealed","regular first",60,"regular",1,-360,0.7
63,"mixed deterministic","sequence revealed","regular first",61,"regular",3,-72,0.7
63,"mixed deterministic","sequence revealed","regular first",62,"regular",2,-216,0.7
63,"mixed deterministic","sequence revealed","regular first",63,"regular",4,72,0.7
63,"mixed deterministic","sequence revealed","regular first",64,"regular",6,360,0.7
63,"mixed deterministic","sequence revealed","regular first",65,"regular",5,216,0.7
63,"mixed deterministic","sequence revealed","regular first",66,"regular",1,-360,0.7
63,"mixed deterministic","sequence revealed","regular first",67,"regular",3,-72,0.7
63,"mixed deterministic","sequence revealed","regular first",68,"regular",2,-216,0.7
63,"mixed deterministic","sequence revealed","regular first",69,"regular",4,72,0.7
63,"mixed deterministic","sequence revealed","regular first",70,"regular",6,360,0.7
63,"mixed deterministic","sequence revealed","regular first",71,"regular",5,216,0.7
63,"mixed deterministic","sequence revealed","regular first",72,"regular",1,-360,0.7
63,"mixed deterministic","sequence revealed","regular first",73,"regular",3,-72,0.6
63,"mixed deterministic","sequence revealed","regular first",74,"regular",2,-216,0.6
63,"mixed deterministic","sequence revealed","regular first",75,"regular",4,72,0.6
63,"mixed deterministic","sequence revealed","regular first",76,"regular",6,360,0.6
63,"mixed deterministic","sequence revealed","regular first",77,"regular",5,216,0.6
63,"mixed deterministic","sequence revealed","regular first",78,"regular",1,-360,0.6
63,"mixed deterministic","sequence revealed","regular first",79,"regular",3,-72,0.6
63,"mixed deterministic","sequence revealed","regular first",80,"regular",2,-216,0.6
63,"mixed deterministic","sequence revealed","regular first",81,"regular",4,72,0.6
63,"mixed deterministic","sequence revealed","regular first",82,"regular",6,360,0.6
63,"mixed deterministic","sequence revealed","regular first",83,"regular",5,216,0.6
63,"mixed deterministic","sequence revealed","regular first",84,"regular",1,-360,0.6
63,"mixed deterministic","sequence revealed","regular first",85,"regular",3,-72,0.6
63,"mixed deterministic","sequence revealed","regular first",86,"regular",2,-216,0.6
63,"mixed deterministic","sequence revealed","regular first",87,"regular",4,72,0.6
63,"mixed deterministic","sequence revealed","regular first",88,"regular",6,360,0.6
63,"mixed deterministic","sequence revealed","regular first",89,"regular",5,216,0.6
63,"mixed deterministic","sequence revealed","regular first",90,"regular",1,-360,0.6
63,"mixed deterministic","sequence revealed","regular first",91,"regular",3,-72,0.6
63,"mixed deterministic","sequence revealed","regular first",92,"regular",2,-216,0.6
63,"mixed deterministic","sequence revealed","regular first",93,"regular",4,72,0.6
63,"mixed deterministic","sequence revealed","regular first",94,"regular",6,360,0.6
63,"mixed deterministic","sequence revealed","regular first",95,"regular",5,216,0.6
63,"mixed deterministic","sequence revealed","regular first",96,"regular",1,-360,0.6
63,"mixed deterministic","sequence revealed","regular first",97,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",98,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",99,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",100,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",101,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",102,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",103,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",104,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",105,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",106,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",107,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",108,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",109,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",110,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",111,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",112,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",113,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",114,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",115,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",116,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",117,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",118,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",119,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",120,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",121,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",122,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",123,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",124,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",125,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",126,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",127,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",128,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",129,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",130,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",131,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",132,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",133,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",134,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",135,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",136,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",137,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",138,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",139,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",140,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",141,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",142,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",143,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",144,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",145,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",146,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",147,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",148,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",149,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",150,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",151,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",152,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",153,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",154,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",155,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",156,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",157,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",158,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",159,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",160,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",161,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",162,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",163,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",164,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",165,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",166,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",167,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",168,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",169,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",170,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",171,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",172,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",173,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",174,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",175,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",176,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",177,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",178,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",179,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",180,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",181,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",182,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",183,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",184,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",185,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",186,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",187,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",188,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",189,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",190,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",191,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",192,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",193,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",194,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",195,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",196,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",197,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",198,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",199,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",200,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",201,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",202,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",203,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",204,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",205,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",206,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",207,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",208,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",209,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",210,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",211,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",212,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",213,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",214,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",215,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",216,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",217,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",218,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",219,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",220,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",221,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",222,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",223,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",224,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",225,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",226,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",227,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",228,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",229,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",230,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",231,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",232,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",233,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",234,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",235,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",236,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",237,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",238,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",239,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",240,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",241,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",242,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",243,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",244,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",245,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",246,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",247,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",248,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",249,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",250,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",251,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",252,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",253,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",254,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",255,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",256,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",257,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",258,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",259,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",260,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",261,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",262,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",263,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",264,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",265,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",266,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",267,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",268,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",269,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",270,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",271,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",272,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",273,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",274,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",275,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",276,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",277,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",278,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",279,"random",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",280,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",281,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",282,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",283,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",284,"random",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",285,"random",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",286,"random",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",287,"random",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",288,"random",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",289,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",290,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",291,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",292,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",293,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",294,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",295,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",296,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",297,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",298,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",299,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",300,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",301,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",302,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",303,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",304,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",305,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",306,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",307,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",308,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",309,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",310,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",311,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",312,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",313,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",314,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",315,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",316,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",317,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",318,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",319,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",320,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",321,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",322,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",323,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",324,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",325,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",326,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",327,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",328,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",329,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",330,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",331,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",332,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",333,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",334,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",335,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",336,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",337,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",338,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",339,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",340,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",341,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",342,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",343,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",344,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",345,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",346,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",347,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",348,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",349,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",350,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",351,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",352,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",353,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",354,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",355,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",356,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",357,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",358,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",359,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",360,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",361,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",362,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",363,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",364,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",365,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",366,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",367,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",368,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",369,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",370,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",371,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",372,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",373,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",374,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",375,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",376,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",377,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",378,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",379,"regular",5,216,0.5
63,"mixed deterministic","sequence revealed","regular first",380,"regular",1,-360,0.5
63,"mixed deterministic","sequence revealed","regular first",381,"regular",3,-72,0.5
63,"mixed deterministic","sequence revealed","regular first",382,"regular",2,-216,0.5
63,"mixed deterministic","sequence revealed","regular first",383,"regular",4,72,0.5
63,"mixed deterministic","sequence revealed","regular first",384,"regular",6,360,0.5
63,"mixed deterministic","sequence revealed","regular first",385,"regular",5,216,0.5
