"sid","material","instructions","material_order","tid","block_scheme","stimulus_location","pos_x","response_deadline"
28,"mixed deterministic","sequence concealed","random first",46,"random",3,-72,0.8
28,"mixed deterministic","sequence concealed","random first",47,"random",5,216,0.8
28,"mixed deterministic","sequence concealed","random first",48,"random",6,360,0.8
28,"mixed deterministic","sequence concealed","random first",49,"random",5,216,0.7
28,"mixed deterministic","sequence concealed","random first",50,"random",2,-216,0.7
28,"mixed deterministic","sequence concealed","random first",51,"random",5,216,0.7
28,"mixed deterministic","sequence concealed","random first",52,"random",4,72,0.7
28,"mixed deterministic","sequence concealed","random first",53,"random",1,-360,0.7
28,"mixed deterministic","sequence concealed","random first",54,"random",5,216,0.7
28,"mixed deterministic","sequence concealed","random first",55,"random",3,-72,0.7
28,"mixed deterministic","sequence concealed","random first",56,"random",5,216,0.7
28,"mixed deterministic","sequence concealed","random first",57,"random",4,72,0.7
28,"mixed deterministic","sequence concealed","random first",58,"random",1,-360,0.7
28,"mixed deterministic","sequence concealed","random first",59,"random",3,-72,0.7
28,"mixed deterministic","sequence concealed","random first",60,"random",2,-216,0.7
28,"mixed deterministic","sequence concealed","random first",61,"random",4,72,0.7
28,"mixed deterministic","sequence concealed","random first",62,"random",5,216,0.7
28,"mixed deterministic","sequence concealed","random first",63,"random",4,72,0.7
28,"mixed deterministic","sequence concealed","random first",64,"random",2,-216,0.7
28,"mixed deterministic","sequence concealed","random first",65,"random",6,360,0.7
28,"mixed deterministic","sequence concealed","random first",66,"random",3,-72,0.7
28,"mixed deterministic","sequence concealed","random first",67,"random",4,72,0.7
28,"mixed deterministic","sequence concealed","random first",68,"random",2,-216,0.7
28,"mixed deterministic","sequence concealed","random first",69,"random",1,-360,0.7
28,"mixed deterministic","sequence concealed","random first",70,"random",3,-72,0.7
28,"mixed deterministic","sequence concealed","random first",71,"random",1,-360,0.7
28,"mixed deterministic","sequence concealed","random first",72,"random",4,72,0.7
28,"mixed deterministic","sequence concealed","random first",73,"random",6,360,0.6
28,"mixed deterministic","sequence concealed","random first",74,"random",2,-216,0.6
28,"mixed deterministic","sequence concealed","random first",75,"random",6,360,0.6
28,"mixed deterministic","sequence concealed","random first",76,"random",5,216,0.6
28,"mixed deterministic","sequence concealed","random first",77,"random",2,-216,0.6
28,"mixed deterministic","sequence concealed","random first",78,"random",4,72,0.6
28,"mixed deterministic","sequence concealed","random first",79,"random",5,216,0.6
28,"mixed deterministic","sequence concealed","random first",80,"random",1,-360,0.6
28,"mixed deterministic","sequence concealed","random first",81,"random",4,72,0.6
28,"mixed deterministic","sequence concealed","random first",82,"random",5,216,0.6
28,"mixed deterministic","sequence concealed","random first",83,"random",2,-216,0.6
28,"mixed deterministic","sequence concealed","random first",84,"random",5,216,0.6
28,"mixed deterministic","sequence concealed","random first",85,"random",2,-216,0.6
28,"mixed deterministic","sequence concealed","random first",86,"random",6,360,0.6
28,"mixed deterministic","sequence concealed","random first",87,"random",5,216,0.6
28,"mixed deterministic","sequence concealed","random first",88,"random",1,-360,0.6
28,"mixed deterministic","sequence concealed","random first",89,"random",6,360,0.6
28,"mixed deterministic","sequence concealed","random first",90,"random",5,216,0.6
28,"mixed deterministic","sequence concealed","random first",91,"random",2,-216,0.6
28,"mixed deterministic","sequence concealed","random first",92,"random",4,72,0.6
28,"mixed deterministic","sequence concealed","random first",93,"random",2,-216,0.6
28,"mixed deterministic","sequence concealed","random first",94,"random",1,-360,0.6
28,"mixed deterministic","sequence concealed","random first",95,"random",5,216,0.6
28,"mixed deterministic","sequence concealed","random first",96,"random",1,-360,0.6
28,"mixed deterministic","sequence concealed","random first",97,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",98,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",99,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",100,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",101,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",102,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",103,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",104,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",105,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",106,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",107,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",108,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",109,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",110,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",111,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",112,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",113,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",114,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",115,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",116,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",117,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",118,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",119,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",120,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",121,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",122,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",123,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",124,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",125,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",126,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",127,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",128,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",129,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",130,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",131,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",132,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",133,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",134,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",135,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",136,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",137,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",138,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",139,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",140,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",141,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",142,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",143,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",144,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",145,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",146,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",147,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",148,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",149,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",150,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",151,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",152,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",153,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",154,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",155,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",156,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",157,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",158,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",159,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",160,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",161,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",162,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",163,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",164,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",165,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",166,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",167,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",168,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",169,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",170,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",171,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",172,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",173,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",174,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",175,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",176,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",177,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",178,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",179,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",180,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",181,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",182,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",183,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",184,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",185,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",186,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",187,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",188,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",189,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",190,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",191,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",192,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",193,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",194,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",195,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",196,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",197,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",198,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",199,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",200,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",201,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",202,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",203,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",204,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",205,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",206,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",207,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",208,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",209,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",210,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",211,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",212,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",213,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",214,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",215,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",216,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",217,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",218,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",219,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",220,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",221,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",222,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",223,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",224,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",225,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",226,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",227,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",228,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",229,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",230,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",231,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",232,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",233,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",234,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",235,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",236,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",237,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",238,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",239,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",240,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",241,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",242,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",243,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",244,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",245,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",246,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",247,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",248,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",249,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",250,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",251,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",252,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",253,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",254,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",255,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",256,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",257,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",258,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",259,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",260,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",261,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",262,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",263,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",264,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",265,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",266,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",267,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",268,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",269,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",270,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",271,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",272,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",273,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",274,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",275,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",276,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",277,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",278,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",279,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",280,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",281,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",282,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",283,"regular",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",284,"regular",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",285,"regular",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",286,"regular",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",287,"regular",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",288,"regular",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",289,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",290,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",291,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",292,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",293,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",294,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",295,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",296,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",297,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",298,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",299,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",300,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",301,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",302,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",303,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",304,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",305,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",306,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",307,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",308,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",309,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",310,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",311,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",312,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",313,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",314,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",315,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",316,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",317,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",318,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",319,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",320,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",321,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",322,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",323,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",324,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",325,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",326,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",327,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",328,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",329,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",330,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",331,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",332,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",333,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",334,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",335,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",336,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",337,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",338,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",339,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",340,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",341,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",342,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",343,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",344,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",345,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",346,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",347,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",348,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",349,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",350,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",351,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",352,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",353,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",354,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",355,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",356,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",357,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",358,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",359,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",360,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",361,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",362,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",363,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",364,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",365,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",366,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",367,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",368,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",369,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",370,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",371,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",372,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",373,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",374,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",375,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",376,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",377,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",378,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",379,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",380,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",381,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",382,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",383,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",384,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",385,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",386,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",387,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",388,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",389,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",390,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",391,"random",3,-72,0.5
28,"mixed deterministic","sequence concealed","random first",392,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",393,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",394,"random",4,72,0.5
28,"mixed deterministic","sequence concealed","random first",395,"random",1,-360,0.5
28,"mixed deterministic","sequence concealed","random first",396,"random",6,360,0.5
28,"mixed deterministic","sequence concealed","random first",397,"random",5,216,0.5
28,"mixed deterministic","sequence concealed","random first",398,"random",2,-216,0.5
28,"mixed deterministic","sequence concealed","random first",399,"random",6,360,0.5
