"sid","material","instructions","material_order","tid","block_scheme","stimulus_location","pos_x","response_deadline"
15,"probabilistic","sequence concealed","regular first",31,"regular",6,360,0.8
15,"probabilistic","sequence concealed","regular first",32,"regular",4,72,0.8
15,"probabilistic","sequence concealed","regular first",33,"regular",3,-72,0.8
15,"probabilistic","sequence concealed","regular first",34,"regular",1,-360,0.8
15,"probabilistic","sequence concealed","regular first",35,"regular",6,360,0.8
15,"probabilistic","sequence concealed","regular first",36,"regular",2,-216,0.8
15,"probabilistic","sequence concealed","regular first",37,"regular",3,-72,0.8
15,"probabilistic","sequence concealed","regular first",38,"regular",2,-216,0.8
15,"probabilistic","sequence concealed","regular first",39,"regular",6,360,0.8
15,"probabilistic","sequence concealed","regular first",40,"regular",1,-360,0.8
15,"probabilistic","sequence concealed","regular first",41,"regular",2,-216,0.8
15,"probabilistic","sequence concealed","regular first",42,"regular",3,-72,0.8
15,"probabilistic","sequence concealed","regular first",43,"regular",1,-360,0.8
15,"probabilistic","sequence concealed","regular first",44,"regular",4,72,0.8
15,"probabilistic","sequence concealed","regular first",45,"regular",3,-72,0.8
15,"probabilistic","sequence concealed","regular first",46,"regular",1,-360,0.8
15,"probabilistic","sequence concealed","regular first",47,"regular",6,360,0.8
15,"probabilistic","sequence concealed","regular first",48,"regular",4,72,0.8
15,"probabilistic","sequence concealed","regular first",49,"regular",3,-72,0.7
15,"probabilistic","sequence concealed","regular first",50,"regular",1,-360,0.7
15,"probabilistic","sequence concealed","regular first",51,"regular",3,-72,0.7
15,"probabilistic","sequence concealed","regular first",52,"regular",1,-360,0.7
15,"probabilistic","sequence concealed","regular first",53,"regular",2,-216,0.7
15,"probabilistic","sequence concealed","regular first",54,"regular",5,216,0.7
15,"probabilistic","sequence concealed","regular first",55,"regular",6,360,0.7
15,"probabilistic","sequence concealed","regular first",56,"regular",2,-216,0.7
15,"probabilistic","sequence concealed","regular first",57,"regular",5,216,0.7
15,"probabilistic","sequence concealed","regular first",58,"regular",6,360,0.7
15,"probabilistic","sequence concealed","regular first",59,"regular",4,72,0.7
15,"probabilistic","sequence concealed","regular first",60,"regular",3,-72,0.7
15,"probabilistic","sequence concealed","regular first",61,"regular",1,-360,0.7
15,"probabilistic","sequence concealed","regular first",62,"regular",2,-216,0.7
15,"probabilistic","sequence concealed","regular first",63,"regular",5,216,0.7
15,"probabilistic","sequence concealed","regular first",64,"regular",2,-216,0.7
15,"probabilistic","sequence concealed","regular first",65,"regular",5,216,0.7
15,"probabilistic","sequence concealed","regular first",66,"regular",3,-72,0.7
15,"probabilistic","sequence concealed","regular first",67,"regular",6,360,0.7
15,"probabilistic","sequence concealed","regular first",68,"regular",4,72,0.7
15,"probabilistic","sequence concealed","regular first",69,"regular",1,-360,0.7
15,"probabilistic","sequence concealed","regular first",70,"regular",2,-216,0.7
15,"probabilistic","sequence concealed","regular first",71,"regular",6,360,0.7
15,"probabilistic","sequence concealed","regular first",72,"regular",4,72,0.7
15,"probabilistic","sequence concealed","regular first",73,"regular",3,-72,0.6
15,"probabilistic","sequence concealed","regular first",74,"regular",2,-216,0.6
15,"probabilistic","sequence concealed","regular first",75,"regular",4,72,0.6
15,"probabilistic","sequence concealed","regular first",76,"regular",5,216,0.6
15,"probabilistic","sequence concealed","regular first",77,"regular",3,-72,0.6
15,"probabilistic","sequence concealed","regular first",78,"regular",4,72,0.6
15,"probabilistic","sequence concealed","regular first",79,"regular",1,-360,0.6
15,"probabilistic","sequence concealed","regular first",80,"regular",2,-216,0.6
15,"probabilistic","sequence concealed","regular first",81,"regular",5,216,0.6
15,"probabilistic","sequence concealed","regular first",82,"regular",3,-72,0.6
15,"probabilistic","sequence concealed","regular first",83,"regular",1,-360,0.6
15,"probabilistic","sequence concealed","regular first",84,"regular",2,-216,0.6
15,"probabilistic","sequence concealed","regular first",85,"regular",5,216,0.6
15,"probabilistic","sequence concealed","regular first",86,"regular",4,72,0.6
15,"probabilistic","sequence concealed","regular first",87,"regular",2,-216,0.6
15,"probabilistic","sequence concealed","regular first",88,"regular",5,216,0.6
15,"probabilistic","sequence concealed","regular first",89,"regular",6,360,0.6
15,"probabilistic","sequence concealed","regular first",90,"regular",1,-360,0.6
15,"probabilistic","sequence concealed","regular first",91,"regular",4,72,0.6
15,"probabilistic","sequence concealed","regular first",92,"regular",3,-72,0.6
15,"probabilistic","sequence concealed","regular first",93,"regular",6,360,0.6
15,"probabilistic","sequence concealed","regular first",94,"regular",4,72,0.6
15,"probabilistic","sequence concealed","regular first",95,"regular",2,-216,0.6
15,"probabilistic","sequence concealed","regular first",96,"regular",5,216,0.6
15,"probabilistic","sequence concealed","regular first",97,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",98,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",99,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",100,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",101,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",102,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",103,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",104,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",105,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",106,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",107,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",108,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",109,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",110,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",111,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",112,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",113,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",114,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",115,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",116,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",117,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",118,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",119,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",120,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",121,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",122,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",123,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",124,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",125,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",126,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",127,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",128,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",129,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",130,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",131,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",132,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",133,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",134,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",135,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",136,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",137,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",138,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",139,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",140,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",141,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",142,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",143,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",144,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",145,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",146,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",147,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",148,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",149,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",150,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",151,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",152,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",153,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",154,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",155,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",156,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",157,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",158,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",159,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",160,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",161,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",162,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",163,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",164,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",165,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",166,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",167,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",168,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",169,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",170,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",171,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",172,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",173,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",174,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",175,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",176,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",177,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",178,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",179,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",180,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",181,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",182,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",183,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",184,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",185,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",186,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",187,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",188,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",189,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",190,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",191,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",192,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",193,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",194,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",195,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",196,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",197,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",198,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",199,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",200,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",201,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",202,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",203,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",204,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",205,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",206,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",207,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",208,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",209,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",210,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",211,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",212,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",213,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",214,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",215,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",216,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",217,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",218,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",219,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",220,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",221,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",222,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",223,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",224,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",225,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",226,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",227,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",228,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",229,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",230,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",231,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",232,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",233,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",234,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",235,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",236,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",237,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",238,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",239,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",240,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",241,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",242,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",243,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",244,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",245,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",246,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",247,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",248,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",249,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",250,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",251,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",252,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",253,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",254,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",255,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",256,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",257,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",258,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",259,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",260,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",261,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",262,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",263,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",264,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",265,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",266,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",267,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",268,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",269,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",270,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",271,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",272,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",273,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",274,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",275,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",276,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",277,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",278,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",279,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",280,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",281,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",282,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",283,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",284,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",285,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",286,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",287,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",288,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",289,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",290,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",291,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",292,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",293,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",294,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",295,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",296,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",297,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",298,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",299,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",300,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",301,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",302,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",303,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",304,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",305,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",306,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",307,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",308,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",309,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",310,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",311,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",312,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",313,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",314,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",315,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",316,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",317,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",318,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",319,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",320,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",321,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",322,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",323,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",324,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",325,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",326,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",327,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",328,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",329,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",330,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",331,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",332,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",333,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",334,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",335,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",336,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",337,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",338,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",339,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",340,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",341,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",342,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",343,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",344,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",345,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",346,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",347,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",348,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",349,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",350,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",351,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",352,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",353,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",354,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",355,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",356,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",357,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",358,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",359,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",360,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",361,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",362,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",363,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",364,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",365,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",366,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",367,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",368,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",369,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",370,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",371,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",372,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",373,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",374,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",375,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",376,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",377,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",378,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",379,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",380,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",381,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",382,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",383,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",384,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",385,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",386,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",387,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",388,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",389,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",390,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",391,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",392,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",393,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",394,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",395,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",396,"regular",5,216,0.5
15,"probabilistic","sequence concealed","regular first",397,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",398,"regular",4,72,0.5
15,"probabilistic","sequence concealed","regular first",399,"regular",2,-216,0.5
15,"probabilistic","sequence concealed","regular first",400,"regular",1,-360,0.5
15,"probabilistic","sequence concealed","regular first",401,"regular",6,360,0.5
15,"probabilistic","sequence concealed","regular first",402,"regular",3,-72,0.5
15,"probabilistic","sequence concealed","regular first",403,"regular",1,-360,0.5
