"sid","material","instructions","material_order","tid","block_scheme","stimulus_location","pos_x","response_deadline"
58,"mixed deterministic","sequence revealed","random first",65,"random",2,-216,0.7
58,"mixed deterministic","sequence revealed","random first",66,"random",5,216,0.7
58,"mixed deterministic","sequence revealed","random first",67,"random",4,72,0.7
58,"mixed deterministic","sequence revealed","random first",68,"random",1,-360,0.7
58,"mixed deterministic","sequence revealed","random first",69,"random",5,216,0.7
58,"mixed deterministic","sequence revealed","random first",70,"random",2,-216,0.7
58,"mixed deterministic","sequence revealed","random first",71,"random",5,216,0.7
58,"mixed deterministic","sequence revealed","random first",72,"random",2,-216,0.7
58,"mixed deterministic","sequence revealed","random first",73,"random",6,360,0.6
58,"mixed deterministic","sequence revealed","random first",74,"random",1,-360,0.6
58,"mixed deterministic","sequence revealed","random first",75,"random",4,72,0.6
58,"mixed deterministic","sequence revealed","random first",76,"random",6,360,0.6
58,"mixed deterministic","sequence revealed","random first",77,"random",2,-216,0.6
58,"mixed deterministic","sequence revealed","random first",78,"random",1,-360,0.6
58,"mixed deterministic","sequence revealed","random first",79,"random",3,-72,0.6
58,"mixed deterministic","sequence revealed","random first",80,"random",2,-216,0.6
58,"mixed deterministic","sequence revealed","random first",81,"random",1,-360,0.6
58,"mixed deterministic","sequence revealed","random first",82,"random",6,360,0.6
58,"mixed deterministic","sequence revealed","random first",83,"random",2,-216,0.6
58,"mixed deterministic","sequence revealed","random first",84,"random",5,216,0.6
58,"mixed deterministic","sequence revealed","random first",85,"random",4,72,0.6
58,"mixed deterministic","sequence revealed","random first",86,"random",1,-360,0.6
58,"mixed deterministic","sequence revealed","random first",87,"random",3,-72,0.6
58,"mixed deterministic","sequence revealed","random first",88,"random",4,72,0.6
58,"mixed deterministic","sequence revealed","random first",89,"random",5,216,0.6
58,"mixed deterministic","sequence revealed","random first",90,"random",6,360,0.6
58,"mixed deterministic","sequence revealed","random first",91,"random",5,216,0.6
58,"mixed deterministic","sequence revealed","random first",92,"random",6,360,0.6
58,"mixed deterministic","sequence revealed","random first",93,"random",4,72,0.6
58,"mixed deterministic","sequence revealed","random first",94,"random",1,-360,0.6
58,"mixed deterministic","sequence revealed","random first",95,"random",3,-72,0.6
58,"mixed deterministic","sequence revealed","random first",96,"random",4,72,0.6
58,"mixed deterministic","sequence revealed","random first",97,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",98,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",99,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",100,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",101,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",102,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",103,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",104,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",105,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",106,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",107,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",108,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",109,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",110,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",111,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",112,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",113,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",114,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",115,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",116,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",117,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",118,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",119,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",120,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",121,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",122,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",123,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",124,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",125,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",126,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",127,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",128,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",129,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",130,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",131,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",132,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",133,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",134,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",135,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",136,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",137,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",138,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",139,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",140,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",141,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",142,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",143,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",144,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",145,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",146,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",147,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",148,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",149,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",150,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",151,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",152,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",153,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",154,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",155,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",156,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",157,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",158,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",159,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",160,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",161,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",162,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",163,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",164,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",165,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",166,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",167,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",168,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",169,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",170,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",171,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",172,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",173,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",174,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",175,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",176,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",177,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",178,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",179,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",180,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",181,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",182,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",183,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",184,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",185,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",186,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",187,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",188,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",189,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",190,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",191,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",192,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",193,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",194,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",195,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",196,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",197,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",198,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",199,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",200,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",201,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",202,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",203,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",204,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",205,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",206,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",207,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",208,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",209,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",210,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",211,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",212,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",213,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",214,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",215,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",216,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",217,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",218,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",219,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",220,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",221,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",222,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",223,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",224,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",225,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",226,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",227,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",228,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",229,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",230,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",231,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",232,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",233,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",234,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",235,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",236,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",237,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",238,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",239,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",240,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",241,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",242,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",243,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",244,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",245,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",246,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",247,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",248,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",249,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",250,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",251,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",252,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",253,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",254,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",255,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",256,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",257,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",258,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",259,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",260,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",261,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",262,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",263,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",264,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",265,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",266,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",267,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",268,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",269,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",270,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",271,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",272,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",273,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",274,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",275,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",276,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",277,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",278,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",279,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",280,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",281,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",282,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",283,"regular",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",284,"regular",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",285,"regular",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",286,"regular",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",287,"regular",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",288,"regular",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",289,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",290,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",291,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",292,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",293,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",294,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",295,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",296,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",297,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",298,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",299,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",300,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",301,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",302,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",303,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",304,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",305,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",306,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",307,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",308,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",309,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",310,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",311,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",312,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",313,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",314,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",315,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",316,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",317,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",318,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",319,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",320,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",321,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",322,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",323,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",324,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",325,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",326,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",327,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",328,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",329,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",330,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",331,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",332,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",333,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",334,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",335,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",336,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",337,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",338,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",339,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",340,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",341,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",342,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",343,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",344,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",345,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",346,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",347,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",348,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",349,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",350,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",351,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",352,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",353,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",354,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",355,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",356,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",357,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",358,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",359,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",360,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",361,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",362,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",363,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",364,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",365,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",366,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",367,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",368,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",369,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",370,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",371,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",372,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",373,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",374,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",375,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",376,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",377,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",378,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",379,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",380,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",381,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",382,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",383,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",384,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",385,"random",3,-72,0.5
58,"mixed deterministic","sequence revealed","random first",386,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",387,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",388,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",389,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",390,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",391,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",392,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",393,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",394,"random",2,-216,0.5
58,"mixed deterministic","sequence revealed","random first",395,"random",5,216,0.5
58,"mixed deterministic","sequence revealed","random first",396,"random",4,72,0.5
58,"mixed deterministic","sequence revealed","random first",397,"random",6,360,0.5
58,"mixed deterministic","sequence revealed","random first",398,"random",1,-360,0.5
58,"mixed deterministic","sequence revealed","random first",399,"random",5,216,0.5
