"sid","material","instructions","material_order","tid","block_scheme","stimulus_location","pos_x","response_deadline"
74,"probabilistic","sequence concealed","regular first",89,"regular",3,-72,0.6
74,"probabilistic","sequence concealed","regular first",90,"regular",1,-360,0.6
74,"probabilistic","sequence concealed","regular first",91,"regular",2,-216,0.6
74,"probabilistic","sequence concealed","regular first",92,"regular",3,-72,0.6
74,"probabilistic","sequence concealed","regular first",93,"regular",1,-360,0.6
74,"probabilistic","sequence concealed","regular first",94,"regular",5,216,0.6
74,"probabilistic","sequence concealed","regular first",95,"regular",2,-216,0.6
74,"probabilistic","sequence concealed","regular first",96,"regular",1,-360,0.6
74,"probabilistic","sequence concealed","regular first",97,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",98,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",99,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",100,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",101,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",102,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",103,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",104,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",105,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",106,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",107,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",108,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",109,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",110,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",111,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",112,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",113,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",114,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",115,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",116,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",117,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",118,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",119,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",120,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",121,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",122,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",123,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",124,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",125,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",126,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",127,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",128,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",129,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",130,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",131,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",132,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",133,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",134,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",135,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",136,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",137,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",138,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",139,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",140,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",141,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",142,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",143,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",144,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",145,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",146,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",147,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",148,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",149,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",150,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",151,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",152,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",153,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",154,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",155,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",156,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",157,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",158,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",159,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",160,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",161,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",162,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",163,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",164,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",165,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",166,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",167,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",168,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",169,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",170,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",171,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",172,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",173,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",174,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",175,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",176,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",177,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",178,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",179,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",180,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",181,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",182,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",183,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",184,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",185,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",186,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",187,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",188,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",189,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",190,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",191,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",192,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",193,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",194,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",195,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",196,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",197,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",198,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",199,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",200,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",201,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",202,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",203,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",204,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",205,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",206,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",207,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",208,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",209,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",210,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",211,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",212,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",213,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",214,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",215,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",216,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",217,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",218,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",219,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",220,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",221,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",222,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",223,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",224,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",225,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",226,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",227,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",228,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",229,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",230,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",231,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",232,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",233,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",234,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",235,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",236,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",237,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",238,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",239,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",240,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",241,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",242,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",243,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",244,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",245,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",246,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",247,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",248,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",249,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",250,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",251,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",252,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",253,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",254,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",255,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",256,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",257,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",258,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",259,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",260,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",261,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",262,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",263,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",264,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",265,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",266,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",267,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",268,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",269,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",270,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",271,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",272,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",273,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",274,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",275,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",276,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",277,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",278,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",279,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",280,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",281,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",282,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",283,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",284,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",285,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",286,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",287,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",288,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",289,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",290,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",291,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",292,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",293,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",294,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",295,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",296,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",297,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",298,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",299,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",300,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",301,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",302,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",303,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",304,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",305,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",306,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",307,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",308,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",309,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",310,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",311,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",312,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",313,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",314,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",315,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",316,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",317,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",318,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",319,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",320,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",321,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",322,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",323,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",324,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",325,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",326,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",327,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",328,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",329,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",330,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",331,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",332,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",333,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",334,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",335,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",336,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",337,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",338,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",339,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",340,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",341,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",342,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",343,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",344,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",345,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",346,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",347,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",348,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",349,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",350,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",351,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",352,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",353,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",354,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",355,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",356,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",357,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",358,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",359,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",360,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",361,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",362,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",363,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",364,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",365,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",366,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",367,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",368,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",369,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",370,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",371,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",372,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",373,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",374,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",375,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",376,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",377,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",378,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",379,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",380,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",381,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",382,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",383,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",384,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",385,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",386,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",387,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",388,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",389,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",390,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",391,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",392,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",393,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",394,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",395,"regular",1,-360,0.5
74,"probabilistic","sequence concealed","regular first",396,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",397,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",398,"regular",3,-72,0.5
74,"probabilistic","sequence concealed","regular first",399,"regular",2,-216,0.5
74,"probabilistic","sequence concealed","regular first",400,"regular",5,216,0.5
74,"probabilistic","sequence concealed","regular first",401,"regular",4,72,0.5
74,"probabilistic","sequence concealed","regular first",402,"regular",6,360,0.5
74,"probabilistic","sequence concealed","regular first",403,"regular",3,-72,0.5
