"sid","material","instructions","material_order","tid","block_scheme","stimulus_location","pos_x","response_deadline"
69,"probabilistic","sequence concealed","random first",106,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",107,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",108,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",109,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",110,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",111,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",112,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",113,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",114,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",115,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",116,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",117,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",118,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",119,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",120,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",121,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",122,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",123,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",124,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",125,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",126,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",127,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",128,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",129,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",130,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",131,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",132,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",133,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",134,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",135,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",136,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",137,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",138,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",139,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",140,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",141,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",142,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",143,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",144,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",145,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",146,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",147,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",148,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",149,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",150,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",151,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",152,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",153,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",154,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",155,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",156,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",157,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",158,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",159,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",160,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",161,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",162,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",163,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",164,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",165,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",166,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",167,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",168,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",169,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",170,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",171,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",172,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",173,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",174,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",175,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",176,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",177,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",178,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",179,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",180,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",181,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",182,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",183,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",184,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",185,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",186,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",187,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",188,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",189,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",190,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",191,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",192,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",193,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",194,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",195,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",196,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",197,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",198,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",199,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",200,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",201,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",202,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",203,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",204,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",205,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",206,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",207,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",208,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",209,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",210,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",211,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",212,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",213,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",214,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",215,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",216,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",217,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",218,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",219,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",220,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",221,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",222,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",223,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",224,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",225,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",226,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",227,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",228,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",229,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",230,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",231,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",232,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",233,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",234,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",235,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",236,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",237,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",238,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",239,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",240,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",241,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",242,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",243,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",244,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",245,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",246,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",247,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",248,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",249,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",250,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",251,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",252,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",253,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",254,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",255,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",256,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",257,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",258,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",259,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",260,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",261,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",262,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",263,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",264,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",265,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",266,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",267,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",268,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",269,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",270,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",271,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",272,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",273,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",274,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",275,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",276,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",277,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",278,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",279,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",280,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",281,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",282,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",283,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",284,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",285,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",286,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",287,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",288,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",289,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",290,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",291,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",292,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",293,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",294,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",295,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",296,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",297,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",298,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",299,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",300,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",301,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",302,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",303,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",304,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",305,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",306,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",307,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",308,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",309,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",310,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",311,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",312,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",313,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",314,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",315,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",316,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",317,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",318,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",319,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",320,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",321,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",322,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",323,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",324,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",325,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",326,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",327,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",328,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",329,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",330,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",331,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",332,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",333,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",334,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",335,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",336,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",337,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",338,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",339,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",340,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",341,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",342,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",343,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",344,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",345,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",346,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",347,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",348,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",349,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",350,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",351,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",352,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",353,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",354,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",355,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",356,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",357,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",358,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",359,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",360,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",361,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",362,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",363,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",364,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",365,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",366,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",367,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",368,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",369,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",370,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",371,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",372,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",373,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",374,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",375,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",376,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",377,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",378,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",379,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",380,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",381,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",382,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",383,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",384,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",385,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",386,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",387,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",388,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",389,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",390,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",391,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",392,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",393,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",394,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",395,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",396,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",397,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",398,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",399,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",400,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",401,"regular",4,72,0.5
69,"probabilistic","sequence concealed","random first",402,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",403,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",404,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",405,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",406,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",407,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",408,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",409,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",410,"regular",2,-216,0.5
69,"probabilistic","sequence concealed","random first",411,"regular",5,216,0.5
69,"probabilistic","sequence concealed","random first",412,"regular",6,360,0.5
69,"probabilistic","sequence concealed","random first",413,"regular",1,-360,0.5
69,"probabilistic","sequence concealed","random first",414,"regular",3,-72,0.5
69,"probabilistic","sequence concealed","random first",415,"regular",4,72,0.5
