"sid","material","instructions","material_order","tid","block_scheme","stimulus_location","pos_x","response_deadline"
25,"mixed deterministic","sequence revealed","regular first",161,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",162,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",163,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",164,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",165,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",166,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",167,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",168,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",169,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",170,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",171,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",172,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",173,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",174,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",175,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",176,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",177,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",178,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",179,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",180,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",181,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",182,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",183,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",184,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",185,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",186,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",187,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",188,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",189,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",190,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",191,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",192,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",193,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",194,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",195,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",196,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",197,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",198,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",199,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",200,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",201,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",202,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",203,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",204,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",205,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",206,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",207,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",208,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",209,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",210,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",211,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",212,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",213,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",214,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",215,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",216,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",217,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",218,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",219,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",220,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",221,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",222,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",223,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",224,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",225,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",226,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",227,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",228,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",229,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",230,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",231,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",232,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",233,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",234,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",235,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",236,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",237,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",238,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",239,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",240,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",241,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",242,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",243,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",244,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",245,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",246,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",247,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",248,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",249,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",250,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",251,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",252,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",253,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",254,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",255,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",256,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",257,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",258,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",259,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",260,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",261,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",262,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",263,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",264,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",265,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",266,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",267,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",268,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",269,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",270,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",271,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",272,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",273,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",274,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",275,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",276,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",277,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",278,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",279,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",280,"random",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",281,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",282,"random",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",283,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",284,"random",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",285,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",286,"random",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",287,"random",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",288,"random",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",289,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",290,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",291,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",292,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",293,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",294,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",295,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",296,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",297,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",298,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",299,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",300,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",301,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",302,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",303,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",304,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",305,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",306,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",307,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",308,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",309,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",310,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",311,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",312,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",313,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",314,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",315,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",316,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",317,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",318,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",319,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",320,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",321,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",322,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",323,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",324,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",325,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",326,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",327,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",328,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",329,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",330,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",331,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",332,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",333,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",334,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",335,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",336,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",337,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",338,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",339,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",340,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",341,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",342,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",343,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",344,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",345,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",346,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",347,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",348,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",349,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",350,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",351,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",352,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",353,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",354,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",355,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",356,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",357,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",358,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",359,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",360,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",361,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",362,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",363,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",364,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",365,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",366,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",367,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",368,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",369,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",370,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",371,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",372,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",373,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",374,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",375,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",376,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",377,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",378,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",379,"regular",1,-360,0.5
25,"mixed deterministic","sequence revealed","regular first",380,"regular",2,-216,0.5
25,"mixed deterministic","sequence revealed","regular first",381,"regular",6,360,0.5
25,"mixed deterministic","sequence revealed","regular first",382,"regular",4,72,0.5
25,"mixed deterministic","sequence revealed","regular first",383,"regular",3,-72,0.5
25,"mixed deterministic","sequence revealed","regular first",384,"regular",5,216,0.5
25,"mixed deterministic","sequence revealed","regular first",385,"regular",1,-360,0.5
